Preprocessed,Label
"['pls', 'wont', 'belive', 'god', 'jesus']",ham
"['someone', 'u', 'know', 'asked', 'dating', 'service', '2', 'contact', 'cant', 'guess', 'call', '09058091854', 'revealed', 'po', 'box385', 'm6', '6wu']",spam
"['ü', 'dun', 'need', 'pick', 'ur', 'gf']",ham
"['want', 'tel', 'u', 'one', 'thing', 'u', 'mistake', 'k', 'message', 'sent']",ham
"['sent', 'jd', 'customer', 'service', 'cum', 'account', 'executive', 'ur', 'mail', 'id', 'detail', 'contact', 'u']",ham
"['sorry', 'call', 'later']",ham
"['trip', 'ok', 'quite', 'tiring', 'lor', 'uni', 'start', 'today', 'ok', '4', 'co', 'taking', 'module', 'jus', 'concentrating', 'final', 'yr', 'project']",ham
"['k', 'k', 'college']",ham
"['urgent', 'please', 'call', '09061743811', 'landline', 'abta', 'complimentary', '4', 'tenerife', 'holiday', '5000', 'cash', 'await', 'collection', 'sae', 'c', 'box', '326', 'cw25wx', '150ppm']",spam
"['last', 'thing', 'ever', 'wanted', 'hurt', 'think', 'would', 'laugh', 'embarassed', 'delete', 'tag', 'keep', 'going', 'far', 'knew', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'show', 'really', 'know', 'messy', 'wednesday', 'bad', 'problem', 'time', 'clean', 'choose', 'skype', 'take', 'picture', 'sleep', 'want', 'go', 'mind', 'thing', 'make', 'bed', 'throw', 'laundry', 'top', 'friend', 'house', 'embarassed', 'underwear', 'bra', 'strewn', 'bed', 'pillow', 'floor', 'something', 'else', 'used', 'good', 'least', 'making', 'bed']",ham
"['started', 'searching', 'get', 'job', 'day', 'great', 'potential', 'talent']",ham
"['come', 'get', 'b', 'quite', 'diff', 'guess', 'rite']",ham
"['describe', 'lucky', 'actually', 'awake', 'noon']",ham
"['really', 'sorry', 'lit', 'hair', 'fire']",ham
"['prakesh', 'know']",ham
"['huh', 'fast', 'dat', 'mean', 'u', 'havent', 'finished', 'painting']",ham
"['2nd', 'attempt', 'contract', 'u', 'week', 'top', 'prize', 'either', '1000', 'cash', '200', 'prize', 'call', '09066361921']",spam
"['guy', 'planning', 'coming']",ham
"['wat', 'ü']",ham
"['ur', 'lecture']",ham
"['one', 'slice', 'one', 'breadstick', 'lol']",ham
"['sorry', 'call', 'later', 'meeting']",ham
"['reading', 'gud', 'habit', 'nan', 'bari', 'hudgi', 'yorge', 'pataistha', 'ertini', 'kano']",ham
"['okey', 'dokey', 'swashbuckling', 'stuff', 'oh']",ham
"['garbage', 'bag', 'egg', 'jam', 'bread', 'hannaford', 'wheat', 'chex']",ham
"['hey', 'angry', 'reply', 'dr']",ham
"['mag', 'meeting', 'avo', 'point']",ham
"['seems', 'unnecessarily', 'affectionate']",ham
"['feel', 'nauseous', 'pissed', 'eat', 'sweet', 'week', 'cause', 'today', 'planning', 'pig', 'dieting', 'week', 'hungry']",ham
"['awww', 'dat', 'sweet', 'think', 'something', 'nice', 'time', 'tonight', 'ill', 'probably', 'txt', 'u', 'later', 'co', 'im', 'lonely', 'xxx']",ham
"['lt', 'gt', 'guess', 'easy', 'enough']",ham
"['hey', 'happy', 'birthday']",ham
"['dun', 'wear', 'jean', 'lor']",ham
"['thanx', 'lot', '4', 'ur', 'help']",ham
"['see', 'forwarding', 'message', 'proof']",ham
"['asked', '3mobile', '0870', 'chatlines', 'inclu', 'free', 'min', 'india', 'cust', 'servs', 'sed', 'yes', 'l8er', 'got', 'mega', 'bill', '3', 'dont', 'giv', 'shit', 'bailiff', 'due', 'day', '250', '3', 'want', '800']",spam
"['hot', 'n', 'horny', 'willing', 'live', 'local', 'text', 'reply', 'hear', 'strt', 'back', '150p', 'per', 'msg', 'netcollex', 'ltdhelpdesk', '02085076972', 'reply', 'stop', 'end']",spam
"['gam', 'gone', 'outstanding', 'inning']",ham
"['taking', 'italian', 'food', 'pretty', 'dress', 'panty']",ham
"['yeah', 'worse']",ham
"['gud', 'mrng', 'dear', 'hav', 'nice', 'day']",ham
"['great', 'shoot', 'big', 'load', 'get', 'ready']",ham
"['cal', 'sir', 'meeting']",ham
"['watching', 'lotr', 'w', 'si', 'dis', 'aft', 'u', 'wan', '2', 'meet', '4', 'dinner', 'nite']",ham
"['slave', 'want', 'take', '2', '3', 'picture', 'today', 'bright', 'light', 'cell', 'phone', 'bright', 'light']",ham
"['hi', 'hope', 'u', 'get', 'txt', 'journey', 'hasnt', 'gd', '50', 'min', 'late', 'think']",ham
"['free', 'nokia', 'motorola', 'upto', '12mths', '1', '2price', 'linerental', '500', 'free', 'x', 'net', 'min', '100txt', 'mth', 'free', 'b', 'tooth', 'call', 'mobileupd8', '08001950382', 'call', '2optout', 'd3wv']",spam
"['18', 'day', 'euro2004', 'kickoff', 'u', 'kept', 'informed', 'latest', 'news', 'result', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop', '83222']",spam
"['anything', 'lor']",ham
"['lol', 'made', 'plan', 'new', 'year']",ham
"['today', 'voda', 'number', 'ending', '5226', 'selected', 'receive', '350', 'award', 'hava', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '1131', 'standard', 'rate', 'app']",spam
"['greeting', 'consider', 'excused']",ham
"['44', '7732584351', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",spam
"['let', 'want', 'house', '8am']",ham
"['whens', 'radio', 'show']",ham
"['nokia', '7250i', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '86021', 'hg', 'suite342', '2lands', 'row', 'w1jhl', '16']",spam
"['mobile', '11mths', 'update', 'free', 'orange', 'latest', 'colour', 'camera', 'mobile', 'unlimited', 'weekend', 'call', 'call', 'mobile', 'upd8', 'freefone', '08000839402', '2stoptxt']",spam
"['aight', 'grab', 'something', 'eat', 'text', 'back', 'mu']",ham
"['customer', 'loyalty', 'offer', 'new', 'nokia6650', 'mobile', '10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4t', 'ctxt', 'tc', '150p', 'mtmsg']",spam
"['detroit', 'home', 'snow', 'enjoy']",ham
"['picked', 'receipt', 'something', 'earlier']",ham
"['abeg', 'make', 'profit', 'start', 'using', 'get', 'sponsor', 'next', 'event']",ham
"['congratulation', 'thanks', 'good', 'friend', 'u', '2', '000', 'xmas', 'prize', '2', 'claim', 'easy', 'call', '08712103738', '10p', 'per', 'minute', 'bt', 'national', 'rate']",spam
"['boo', 'time', 'u', 'get', 'u', 'supposed', 'take', 'shopping', 'today']",ham
"['c', 'movie', 'juz', 'last', 'minute', 'decision', 'mah', 'juz', 'watch', '2', 'lar', 'tot', 'ü', 'interested']",ham
[],ham
"['many', 'lick', 'take', 'get', 'center', 'tootsie', 'pop']",ham
"['buy', 'space', 'invader', '4', 'chance', '2', 'win', 'orig', 'arcade', 'game', 'console', 'press', '0', 'game', 'arcade', 'std', 'wap', 'charge', 'see', 'o2', 'co', 'uk', 'game', '4', 'term', 'setting', 'purchase']",spam
"['hi', 'durban', 'still', 'number']",ham
"['back', 'good', 'journey', 'let', 'know', 'need', 'receipt', 'shall', 'tell', 'like', 'pendent']",ham
"['dunno', 'wat', 'get', '4']",ham
"['fine', 'simply', 'sitting']",ham
"['pls', 'send', 'comprehensive', 'mail', 'paying', 'much']",ham
"['like', 'think', 'always', 'possibility', 'pub', 'later']",ham
"['want', '2', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'location', 'sent', 'direct', '2', 'ur', 'mob', 'join', 'uk', 'largest', 'dogging', 'network', 'bt', 'txting', 'gravel', '69888', 'nt', 'ec2a', '31p', 'msg', '150p']",spam
"['painful', 'personal', 'thought', 'always', 'try', 'keep', 'everybody', 'happy', 'time', 'nobody', 'recognises', 'alone']",ham
['free'],ham
"['problem', 'spending', 'lot', 'quality', 'time', 'together']",ham
"['poyyarikatur', 'kolathupalayam', 'unjalur', 'post', 'erode', 'dis', 'lt', 'gt']",ham
"['move', 'morphine']",ham
"['surly', 'ill', 'give', 'coming', 'review']",ham
['way'],ham
"['shall', 'book', 'chez', 'jules', 'half', 'eight', 'ok']",ham
"['dai', 'lt', 'gt', 'naal', 'eruku']",ham
"['please', 'come', 'imin', 'town', 'dontmatter', 'urgoin', 'outl8r', 'reallyneed', '2docd', 'please', 'dontplease', 'dontignore', 'mycalls', 'u', 'thecd', 'isv', 'important', 'tome', '4', '2moro']",ham
"['got', 'got', '2', 'colour', 'lor', 'one', 'colour', 'quite', 'light', 'n', 'e', 'darker', 'lor', 'actually', 'done', 'styling', 'hair']",ham
"['yes', 'princess', 'want', 'please', 'every', 'night', 'wish', 'command']",ham
"['hey', 'something', 'came', 'last', 'min', 'think', 'wun', 'signing', 'tmr', 'hee']",ham
"['feb', 'lt', 'gt', 'love', 'u', 'day', 'send', 'dis', 'ur', 'valued', 'frnds', 'evn', '3', 'come', 'back', 'u', 'gt', 'married', 'person', 'u', 'luv', 'u', 'ignore', 'dis', 'u', 'lose', 'ur', 'luv', '4', 'evr']",ham
"['come', 'mahal', 'bus', 'stop', 'lt', 'decimal', 'gt']",ham
"['lol', 'u', 'still', 'feeling', 'sick']",ham
"['working', 'technical', 'support', 'voice', 'process', 'networking', 'field']",ham
"['jay', 'snickering', 'tell', 'x', 'totally', 'fucking', 'chord', 'speak']",ham
"['sorry', 'pain', 'ok', 'meet', 'another', 'night', 'spent', 'late', 'afternoon', 'casualty', 'mean', 'done', 'stuff42moro', 'includes', 'time', 'sheet', 'sorry']",ham
"['dont', 'use', 'hook']",ham
"['great', 'hope', 'using', 'connection', 'mode', 'men', 'also', 'co', 'never', 'know', 'old', 'friend', 'lead', 'today']",ham
"['3', 'pa', 'selected']",ham
"['well', 'might', 'come']",ham
"['coming', 'back', 'thursday', 'yay', 'gonna', 'ok', 'get', 'money', 'cheer', 'oh', 'yeah', 'everything', 'alright', 'hows', 'school', 'call', 'work']",ham
"['movie', 'theatre', 'go', 'watch', 'unlimited', 'movie', 'pay']",ham
"['yeah', 'thinking']",ham
"['joy', 'father', 'john', 'john', 'name', 'joy', 'father', 'mandan']",ham
"['draw', 'va', 'dont', 'think']",ham
"['ringtoneking', '84484']",spam
"['hi', 'ya', 'babe', 'x', 'u', '4goten', 'bout', 'scammer', 'getting', 'smart', 'though', 'regular', 'vodafone', 'respond', 'get', 'prem', 'rate', 'msg', 'subscription', 'no', 'used', 'also', 'beware']",spam
"['ne', 'thing', 'interesting', 'good', 'birthday', 'u', 'wrking', 'nxt', 'started', 'uni', 'today']",ham
"['xclusive', 'clubsaisai', '2morow', '28', '5', 'soiree', 'speciale', 'zouk', 'nichols', 'paris', 'free', 'rose', '2', 'lady', 'info', '07946746291', '07880867867']",spam
"['got', 'another', 'job', 'one', 'hospital', 'data', 'analysis', 'something', 'start', 'monday', 'sure', 'thesis', 'got', 'finished']",ham
"['dear', 'call', 'tmorrow', 'pls', 'accomodate']",ham
"['womdarfull', 'actor']",ham
"['ok', 'ur', 'typical', 'reply']",ham
"['believe', 'true', 'incredible', 'txts', 'reply', 'g', 'learn', 'truly', 'amazing', 'thing', 'blow', 'mind', 'o2fwd', '18p', 'txt']",spam
"['true', 'k', 'u', 'knw', 'dis', 'lt', 'gt']",ham
"['camera', 'quite', 'good', '10', '1mega', 'pixel', '3optical', '5digital', 'doom', 'lovely', 'holiday', 'safe', 'hope', 'hav', 'good', 'journey', 'happy', 'new', 'year', 'see', 'couple', 'week']",ham
"['smoking', 'people', 'use', 'wylie', 'smoke', 'much', 'justify', 'ruining', 'shit']",ham
"['babe', 'hope', 'ok', 'shit', 'night', 'sleep', 'fell', 'asleep', '5', 'knackered', 'dreading', 'work', 'tonight', 'thou', 'upto', 'tonight', 'x']",ham
"['received', 'understood', 'n', 'acted', 'upon']",ham
"['sorry', 'call', 'later']",ham
"['good', 'evening', 'ttyl']",ham
"['jus', 'came', 'back', 'fr', 'lunch', 'wif', 'si', 'u', 'leh']",ham
"['still', 'otside', 'le', 'u', 'come', '2morrow', 'maga']",ham
"['k', 'k', 'much', 'cost']",ham
"['r', 'u', 'saying', 'order', 'slipper', 'co', 'pay', 'returning']",ham
"['valentine', 'huh', 'proof', 'fb', 'page', 'ugh', 'glad', 'really', 'watch', 'rupaul', 'show', 'tool']",ham
"['fuck', 'babe', 'miss', 'sooooo', 'much', 'wish', 'sleep', 'bed', 'lonely', 'go', 'sleep', 'dream', 'love']",ham
"['nope', 'meanwhile', 'talk', 'say', 'make', 'greet']",ham
"['fine', 'way', 'u', 'feel', 'way', 'gota', 'b']",ham
"['r', 'home', 'come', 'within', '5', 'min']",ham
"['k', 'yan', 'jiu', 'liao', 'sat', 'go', '4', 'bugis', 'vill', 'one', 'frm', '10', '3', 'den', 'hop', 'parco', '4', 'nb', 'sun', 'go', 'cine', 'frm', '1030', '2', 'den', 'hop', 'orc', 'mrt', '4', 'hip', 'hop', '4']",ham
"['remind', 'hr']",ham
"['also', 'maaaan', 'missing']",ham
"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'co', '2', 'bus', 'hav', 'gon', 'past', 'co', 'full', 'im', 'still', 'waitin', '4', '1', 'pete', 'x']",ham
"['ok', 'least', 'armand', 'still', 'around']",ham
"['howz', 'person', 'story']",ham
"['cant', 'wait', 'see', 'photo', 'useful']",ham
"['geeeee', 'internet', 'really', 'bad', 'today', 'eh']",ham
"['ok', 'darlin', 'supose', 'ok', 'worry', 'much', 'film', 'stuff', 'mate', 'babysit', 'call', 'xx']",ham
"['olol', 'printed', 'forum', 'post', 'guy', 'exact', 'prob', 'fixed', 'gpu', 'replacement', 'hopefully', 'dont', 'ignore']",ham
"['absolutely', 'love', 'south', 'park', 'recently', 'started', 'watching', 'office']",ham
"['fri', 'ah', 'okie', 'lor', 'goin', '4', 'drivin', 'den', 'go', 'shoppin', 'tt']",ham
"['yo', 'guess', 'dropped']",ham
"['pandy', 'joined', '4w', 'technology', 'today', 'got', 'job']",ham
"['stalking', 'u']",ham
"['searching', 'right', 'word', 'thank', 'breather', 'promise', 'wont', 'take', 'help', 'granted', 'fulfil', 'promise', 'wonderful', 'blessing', 'time']",ham
"['course', 'make', 'stink']",ham
"['new', 'textbuddy', 'chat', '2', 'horny', 'guy', 'ur', 'area', '4', '25p', 'free', '2', 'receive', 'search', 'postcode', 'gaytextbuddy', 'com', 'txt', 'one', 'name', '89693']",spam
"['hi', 'baby', 'im', 'sat', 'bloody', 'bus', 'mo', 'wont', 'home', '7', '30', 'wanna', 'somethin', 'later', 'call', 'later', 'ortxt', 'back', 'jess', 'xx']",ham
"['1', 'go', 'write', 'msg', '2', 'put', 'dictionary', 'mode', '3', 'cover', 'screen', 'hand', '4', 'press', 'lt', 'gt', '5', 'gently', 'remove', 'ur', 'hand', 'interesting']",ham
"['oh', 'yeah', 'hav', 'great', 'time', 'newquay', 'send', 'postcard', '1', 'look', 'girl', 'im', 'gone', 'u', 'know', '1im', 'talkin', 'bout', 'xx']",ham
"['intrepid', 'duo', 'great', 'time', 'see', 'soon']",ham
"['dear', 'shall', 'mail', 'tonite', 'busy', 'street', 'shall', 'update', 'tonite', 'thing', 'looking', 'ok', 'varunnathu', 'edukkukayee', 'raksha', 'ollu', 'good', 'one', 'real', 'sense']",ham
"['wonder', 'got', 'online', 'love', 'gone', 'net', 'cafe', 'get', 'phone', 'recharged', 'friend', 'net', 'think', 'boytoy']",ham
"['job', 'profile', 'seems', 'like', 'bpo']",ham
"['mmm', 'thats', 'better', 'got', 'roast', 'b', 'better', 'drink', '2', 'good', 'indian']",ham
"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happiness', 'bad', 'day', 'give', 'u', 'experience', 'essential', 'life', 'god', 'blessing', 'good', 'morning']",ham
"['thk', 'ü', 'gotta', 'go', 'home', 'urself', 'co', 'b', 'going', 'shopping', '4', 'frens', 'present']",ham
"['k', 'fyi', 'back', 'parent', 'place', 'south', 'tampa', 'might', 'need', 'deal', 'somewhere', 'else']",ham
"['hey', 'u', 'fancy', 'meetin', '4', 'cha', 'hav', 'lil', 'beverage', 'txt', 'ring', 'meet', 'l8r', 'quite', 'tired', 'got', '3', 'v', 'pist', 'love', 'pete', 'x', 'x', 'x']",ham
"['chance', 'win', 'free', 'bluetooth', 'headset', 'simply', 'reply', 'back', 'adp']",spam
"['thanx', '4', 'sending', 'home']",ham
"['babe', 'lost', 'try', 'rebooting']",ham
"['say', 'thanks2']",ham
"['next', 'amazing', 'xxx', 'picsfree1', 'video', 'sent', 'enjoy', 'one', 'vid', 'enough', '2day', 'text', 'back', 'keyword', 'picsfree1', 'get', 'next', 'video']",spam
"['oh', 'right', 'ok', 'make', 'sure', 'load', 'work', 'day', 'got', 'really', 'nasty', 'cough', 'today', 'dry', 'n', 'shot', 'really', 'help']",ham
"['ü', 'eatin', 'later', 'eatin', 'wif', 'frens', 'lei', 'ü', 'going', 'home', 'first']",ham
"['velly', 'good', 'yes', 'please']",ham
"['im', 'wondering', 'right']",ham
"['private', '2003', 'account', 'statement', 'show', '800', 'un', 'redeemed', 'point', 'call', '08718738001', 'identifier', 'code', '49557', 'expires', '26', '11', '04']",spam
"['oh', 'half', 'hour', 'much', 'longer', 'syria', 'canada', 'eh', 'wow', 'must', 'get', 'much', 'work', 'done', 'day', 'u', 'extra', 'time', 'grin']",ham
"['think', 'da', 'wil']",ham
"['tomarrow', 'want', 'got', 'court', 'lt', 'decimal', 'gt', 'come', 'bus', 'stand', '9']",ham
"['yes', 'baby', 'need', 'stretch', 'open', 'pussy']",ham
"['take', 'mokka', 'player']",ham
"['surely', 'result', 'offer']",ham
"['sun', 'anti', 'sleep', 'medicine']",ham
"['want', 'lt', 'gt', 'r', 'da']",ham
"['hate', 'call', 'didnt', 'accept', 'even', 'single', 'call', 'mine', 'even', 'messaged']",ham
"['kaiez', 'enjoy', 'ur', 'tuition', 'gee', 'thk', 'e', 'second', 'option', 'sound', 'beta', 'go', 'yan', 'jiu', 'den', 'msg', 'u']",ham
"['win', 'newest', 'harry', 'potter', 'order', 'phoenix', 'book', '5', 'reply', 'harry', 'answer', '5', 'question', 'chance', 'first', 'among', 'reader']",spam
"['hi', 'mom', 'might', 'back', 'later', 'lt', 'gt']",ham
"['fine', 'hope', 'also']",ham
"['yo', 'sorry', 'shower', 'sup']",ham
"['surfing', 'online', 'store', 'offer', 'want', 'buy', 'thing']",ham
"['haf', 'u', 'eaten', 'wat', 'time', 'u', 'wan', '2', 'come']",ham
['yup'],ham
"['hi', 'moved', 'in2', 'pub', 'would', 'great', '2', 'c', 'u', 'u', 'cud', 'come']",ham
"['prabha', 'soryda', 'realy', 'frm', 'heart', 'sory']",ham
"['today', 'voda', 'number', 'ending', '1225', 'selected', 'receive', '50award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '3100', 'standard', 'rate', 'app']",spam
"['said', 'anything', 'wrong', 'sorry', 'de']",ham
"['uworld', 'site', 'buying', 'qbank', 'buying', 'self', 'assessment', 'also']",ham
"['kinda', 'first', 'one', 'get', 'twelve', 'aah', 'speak', 'tomo']",ham
"['hi', 'spoke', 'maneesha', 'v', 'like', 'know', 'satisfied', 'experience', 'reply', 'toll', 'free', 'yes']",ham
"['got', 'new', 'year', 'co', 'yetunde', 'said', 'wanted', 'surprise', 'didnt', 'see', 'money', 'returned', 'mid', 'january', 'lt', 'gt', 'day', 'return', 'period', 'ended']",ham
"['helloooo', 'wake', 'sweet', 'morning', 'welcome', 'enjoy', 'day', 'full', 'joy', 'gud', 'mrng']",ham
"['tkts', 'euro2004', 'cup', 'final', '800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']",spam
"['nvm', 'take', 'ur', 'time']",ham
"['cool', 'last', 'little', 'getting', 'time', 'soon']",ham
"['watching', 'movie', 'already', 'xy', 'want', '2', 'shop', 'shopping', 'w']",ham
"['2mro', 'coming', 'gym', 'machan', 'goodnight']",ham
"['ü', 'come']",ham
"['try', 'something', 'dear', 'read', 'something', 'exam']",ham
"['free', 'today', 'haf', '2', 'pick', 'parent', 'tonite']",ham
"['win', '1000', 'cash', 'prize', 'prize', 'worth', '5000']",spam
"['got', 'take', '2', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', '61200', '25p', 'see', 'pack', 'lucozade', 'co', 'uk', 'wrc', 'itcould', 'u']",spam
"['decided', 'people', 'care', 'stuff', 'vote', 'caring', 'stuff', 'loser']",ham
"['solve', 'case', 'man', 'found', 'murdered', 'lt', 'decimal', 'gt', 'lt', 'gt', 'afternoon', '1', 'wife', 'called', 'police', '2', 'police', 'questioned', 'everyone', '3', 'wife', 'sir', 'sleeping', 'murder', 'took', 'place', '4', 'cook', 'cooking', '5', 'gardener', 'picking', 'vegetable', '6', 'house', 'maid', 'went', '2', 'post', 'office', '7', 'child', 'went', '2', 'play', '8', 'neighbour', 'went', '2', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'reply', 'reason', 'u', 'r', 'brilliant']",ham
"['k', 'roommate', 'also', 'want', 'dubsack', 'another', 'friend', 'may', 'also', 'want', 'plan', 'bringing', 'extra', 'tell', 'know', 'sure']",ham
"['could', 'work', 'reach', 'consensus', 'next', 'meeting']",ham
"['hi', 'di', 'yijue', 'meeting', '7', 'pm', 'esaplanade', 'tonight']",ham
"['r', 'u', 'continent']",ham
"['know', 'account', 'detail', 'ask', 'mom', 'send', 'mom', 'reach']",ham
['plan'],ham
"['good', 'sleep', 'rhythm', 'person', 'establish', 'rhythm', 'body', 'learn', 'use', 'want', 'know']",ham
"['babe', 'got', 'enough', 'money', 'pick', 'bread', 'milk', 'give', 'back', 'get', 'home']",ham
"['ok', 'arm', 'feeling', 'weak', 'cuz', 'got', 'shot', 'go', 'another', 'time']",ham
"['somewhr', 'someone', 'surely', 'made', '4', 'u', 'god', 'decided', 'perfect', 'time', 'make', 'u', 'meet', 'dat', 'person', 'till', 'den', 'enjoy', 'ur', 'crush']",ham
"['meet', 'soon', 'princess', 'ttyl']",ham
"['yes', 'please', 'swimming']",ham
"['went', 'fast', 'asleep', 'dear', 'take', 'care']",ham
"['got', 'rumour', 'going', 'buy', 'apartment', 'chennai']",ham
"['sort', 'code', 'acc', 'bank', 'natwest', 'reply', 'confirm', 'sent', 'right', 'person']",ham
"['urgent', 'mobile', 'number', 'awarded', '2000', 'prize', 'guaranteed', 'call', '09058094455', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",spam
"['oh', 'yeah', 'diet', 'flew', 'window']",ham
"['possible', 'teach']",ham
"['got', 'ur', 'mail', 'dileep', 'thank', 'muchand', 'look', 'forward', 'lot', 'support', 'le', 'contact', 'remember', 'one', 'venugopal', 'mentioned', 'tomorrow', 'late', 'shall', 'try', 'come', 'till', 'goodnight', 'dear']",ham
